,city,latitude,longitude,dist_to_road,dist_to_industry,dist_to_dump,dist_to_farmland,datetimeUtc,co,no2,o3,pm10,pm25,so2,datetime_hour,Temperature,Humidity,Wind Speed,Wind Direction
7142,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-02-28 09:15:00+00:00,0.34,35.3,80.76,83.58,75.54,4.41,2025-02-28 09:00:00+00:00,34.2,22,5.0,255
7143,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-02-28 09:30:00+00:00,0.3,35.36,71.1,4.42,75.54,5.43,2025-02-28 09:00:00+00:00,34.2,22,5.0,255
7144,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-02-28 09:45:00+00:00,0.26,33.29,59.71,0.0,75.54,4.1,2025-02-28 09:00:00+00:00,34.2,22,5.0,255
7145,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-02-28 10:15:00+00:00,0.22,32.3,78.18,0.0,64.89,5.11,2025-02-28 10:00:00+00:00,34.2,22,5.9,290
7146,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-02-28 11:45:00+00:00,0.14,38.24,83.8,48.76,58.61,5.33,2025-02-28 11:00:00+00:00,33.9,22,7.7,303
7147,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-02-28 12:15:00+00:00,0.18,37.77,83.03,52.65,54.09,5.47,2025-02-28 12:00:00+00:00,32.9,23,8.8,314
7148,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-02-28 12:30:00+00:00,0.16,29.47,60.66,72.15,54.09,5.77,2025-02-28 12:00:00+00:00,32.9,23,8.8,314
7149,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-02-28 12:45:00+00:00,0.18,30.53,52.79,72.15,54.09,4.88,2025-02-28 12:00:00+00:00,32.9,23,8.8,314
7150,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-02-28 13:00:00+00:00,0.2,31.79,66.79,72.15,59.74,4.78,2025-02-28 13:00:00+00:00,29.9,32,2.0,10
7151,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-02-28 13:15:00+00:00,0.23,34.06,73.44,81.03,60.78,4.98,2025-02-28 13:00:00+00:00,29.9,32,2.0,10
7152,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-02-28 13:30:00+00:00,0.21,41.64,52.3,125.47,60.78,4.24,2025-02-28 13:00:00+00:00,29.9,32,2.0,10
7153,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-02-28 13:45:00+00:00,0.24,34.77,55.85,125.47,60.78,5.11,2025-02-28 13:00:00+00:00,29.9,32,2.0,10
7154,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-02-28 14:00:00+00:00,0.24,36.03,50.31,125.47,62.61,4.67,2025-02-28 14:00:00+00:00,28.3,35,2.2,305
7155,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-02-28 14:15:00+00:00,0.26,34.3,52.95,133.28,62.97,5.48,2025-02-28 14:00:00+00:00,28.3,35,2.2,305
7156,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-02-28 19:15:00+00:00,0.51,31.75,39.05,88.05,65.78,4.69,2025-02-28 19:00:00+00:00,24.2,41,10.5,35
7157,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-02-28 19:30:00+00:00,0.51,43.34,39.1,70.83,47.49,4.01,2025-02-28 19:00:00+00:00,24.2,41,10.5,35
7158,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-02-28 19:45:00+00:00,0.5,38.07,38.94,70.83,0.0,5.07,2025-02-28 19:00:00+00:00,24.2,41,10.5,35
7159,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-02-28 20:00:00+00:00,0.49,36.96,39.23,70.83,0.0,5.05,2025-02-28 20:00:00+00:00,23.6,44,11.0,41
7160,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-02-28 20:15:00+00:00,0.49,33.14,39.22,72.09,0.0,4.32,2025-02-28 20:00:00+00:00,23.6,44,11.0,41
7161,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-02-28 20:30:00+00:00,0.48,38.27,39.2,78.38,7.0,4.9,2025-02-28 20:00:00+00:00,23.6,44,11.0,41
7162,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-02-28 20:45:00+00:00,0.47,32.06,39.31,78.38,31.48,5.42,2025-02-28 20:00:00+00:00,23.6,44,11.0,41
7163,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-02-28 21:00:00+00:00,0.47,39.64,38.88,78.38,31.48,5.13,2025-02-28 21:00:00+00:00,22.5,47,6.2,69
7164,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-02-28 21:15:00+00:00,0.45,38.64,38.86,79.18,31.48,5.06,2025-02-28 21:00:00+00:00,22.5,47,6.2,69
7165,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-02-28 21:30:00+00:00,0.45,35.18,38.97,82.86,31.7,4.26,2025-02-28 21:00:00+00:00,22.5,47,6.2,69
7166,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-02-28 21:45:00+00:00,0.44,41.43,38.63,82.86,32.47,5.16,2025-02-28 21:00:00+00:00,22.5,47,6.2,69
7167,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-02-28 22:00:00+00:00,0.44,36.6,38.75,82.86,32.47,4.05,2025-02-28 22:00:00+00:00,21.8,50,5.6,61
7168,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-02-28 22:15:00+00:00,0.43,30.68,38.73,83.83,32.47,5.15,2025-02-28 22:00:00+00:00,21.8,50,5.6,61
7169,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-02-28 22:30:00+00:00,0.42,35.37,38.44,88.3,34.3,5.34,2025-02-28 22:00:00+00:00,21.8,50,5.6,61
7170,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-02-28 22:45:00+00:00,0.42,29.68,38.51,88.3,40.71,5.07,2025-02-28 22:00:00+00:00,21.8,50,5.6,61
7171,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-02-28 23:00:00+00:00,0.41,33.85,38.09,88.3,40.71,5.99,2025-02-28 23:00:00+00:00,21.8,49,4.2,65
7172,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-02-28 23:15:00+00:00,0.41,40.42,38.48,84.05,40.71,3.98,2025-02-28 23:00:00+00:00,21.8,49,4.2,65
7173,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-02-28 23:30:00+00:00,0.41,40.14,39.01,62.81,39.86,4.89,2025-02-28 23:00:00+00:00,21.8,49,4.2,65
7174,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-02-28 23:45:00+00:00,0.4,42.21,38.79,62.81,36.89,5.01,2025-02-28 23:00:00+00:00,21.8,49,4.2,65
7175,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-01 00:00:00+00:00,0.4,27.86,38.69,62.81,36.89,5.32,2025-03-01 00:00:00+00:00,21.6,46,1.9,139
7176,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-01 00:15:00+00:00,0.4,35.38,38.47,66.01,36.89,6.23,2025-03-01 00:00:00+00:00,21.6,46,1.9,139
7177,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-01 00:30:00+00:00,0.4,33.03,38.24,80.85,38.47,4.32,2025-03-01 00:00:00+00:00,21.6,46,1.9,139
7178,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-01 00:45:00+00:00,0.4,32.58,38.57,80.85,44.02,5.66,2025-03-01 00:00:00+00:00,21.6,46,1.9,139
7179,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-01 01:00:00+00:00,0.41,38.53,38.42,80.85,44.02,5.42,2025-03-01 01:00:00+00:00,20.9,41,3.2,133
7180,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-01 01:15:00+00:00,0.42,39.12,38.43,90.83,44.02,5.36,2025-03-01 01:00:00+00:00,20.9,41,3.2,133
7181,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-01 01:30:00+00:00,0.43,34.25,38.25,136.98,46.08,4.91,2025-03-01 01:00:00+00:00,20.9,41,3.2,133
7182,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-01 01:45:00+00:00,0.43,30.26,38.36,136.98,53.29,4.93,2025-03-01 01:00:00+00:00,20.9,41,3.2,133
7183,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-01 02:00:00+00:00,0.45,34.24,38.52,136.98,53.29,4.45,2025-03-01 02:00:00+00:00,22.0,49,3.5,129
7184,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-01 04:45:00+00:00,0.47,31.43,46.96,126.8,76.96,4.43,2025-03-01 04:00:00+00:00,28.0,34,7.6,202
7185,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-01 05:00:00+00:00,0.47,35.73,46.96,126.8,77.22,3.18,2025-03-01 05:00:00+00:00,30.0,34,11.8,214
7186,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-01 05:15:00+00:00,0.46,35.73,69.03,126.8,77.22,3.18,2025-03-01 05:00:00+00:00,30.0,34,11.8,214
7187,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-01 05:45:00+00:00,0.44,33.08,64.03,117.89,0.0,4.69,2025-03-01 05:00:00+00:00,30.0,34,11.8,214
7188,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-01 06:00:00+00:00,0.43,36.36,60.05,117.89,79.14,5.68,2025-03-01 06:00:00+00:00,31.5,32,12.6,211
7189,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-01 06:15:00+00:00,0.43,37.81,62.28,117.89,79.14,4.33,2025-03-01 06:00:00+00:00,31.5,32,12.6,211
7190,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-01 06:30:00+00:00,0.41,33.93,70.17,117.65,79.14,5.79,2025-03-01 06:00:00+00:00,31.5,32,12.6,211
7191,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-01 06:45:00+00:00,0.41,35.09,72.14,116.69,76.5,4.24,2025-03-01 06:00:00+00:00,31.5,32,12.6,211
7192,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-01 07:00:00+00:00,0.41,29.7,68.59,116.69,68.72,4.64,2025-03-01 07:00:00+00:00,32.9,28,11.6,212
7193,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-01 07:15:00+00:00,0.39,32.43,78.13,116.69,68.72,5.21,2025-03-01 07:00:00+00:00,32.9,28,11.6,212
7194,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-01 07:30:00+00:00,0.39,28.06,66.44,114.53,68.72,5.21,2025-03-01 07:00:00+00:00,32.9,28,11.6,212
7195,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-01 07:45:00+00:00,0.4,34.78,63.87,105.9,69.44,6.22,2025-03-01 07:00:00+00:00,32.9,28,11.6,212
7196,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-01 08:00:00+00:00,0.38,36.9,69.56,105.9,71.89,4.57,2025-03-01 08:00:00+00:00,33.8,25,9.9,212
7197,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-01 08:15:00+00:00,0.39,29.25,69.49,104.27,71.89,5.08,2025-03-01 08:00:00+00:00,33.8,25,9.9,212
7198,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-01 08:30:00+00:00,0.37,36.49,66.96,96.71,74.33,5.43,2025-03-01 08:00:00+00:00,33.8,25,9.9,212
7199,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-02 02:30:00+00:00,0.3299999999999999,35.8,60.525000000000006,137.32,54.61,4.09,2025-03-02 02:00:00+00:00,22.8,52,5.6,17
7200,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-02 02:45:00+00:00,0.31,36.49,42.49,137.32,69.11,4.91,2025-03-02 02:00:00+00:00,22.8,52,5.6,17
7201,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-02 03:00:00+00:00,0.3,36.31,43.12,137.32,69.11,5.89,2025-03-02 03:00:00+00:00,25.5,44,5.7,11
7202,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-02 03:15:00+00:00,0.3,33.88,44.09,132.38,69.11,4.82,2025-03-02 03:00:00+00:00,25.5,44,5.7,11
7203,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-03 03:00:00+00:00,0.27,36.955,51.485,104.1,35.59,4.895,2025-03-03 03:00:00+00:00,24.9,42,5.2,16
7204,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-03 03:15:00+00:00,0.24,40.03,58.88,101.49,35.59,4.97,2025-03-03 03:00:00+00:00,24.9,42,5.2,16
7205,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-03 03:30:00+00:00,0.24,37.98,55.67,88.43,36.21,5.27,2025-03-03 03:00:00+00:00,24.9,42,5.2,16
7206,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-03 03:45:00+00:00,0.23,26.31,53.55,88.43,38.41,5.34,2025-03-03 03:00:00+00:00,24.9,42,5.2,16
7207,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-03 04:00:00+00:00,0.22,32.11,53.91,88.43,38.41,4.77,2025-03-03 04:00:00+00:00,27.6,36,4.5,50
7208,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-03 04:15:00+00:00,0.21,32.73,55.19,91.85,38.41,6.2,2025-03-03 04:00:00+00:00,27.6,36,4.5,50
7209,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-03 04:30:00+00:00,0.21,36.64,57.32,107.69,39.49,5.21,2025-03-03 04:00:00+00:00,27.6,36,4.5,50
7210,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-03 04:45:00+00:00,0.19,37.24,53.74,107.69,43.27,4.48,2025-03-03 04:00:00+00:00,27.6,36,4.5,50
7211,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-03 05:00:00+00:00,0.19,41.71,51.24,107.69,43.27,5.58,2025-03-03 05:00:00+00:00,30.2,29,5.5,17
7212,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-03 05:15:00+00:00,0.18,32.63,57.92,105.03,43.27,4.99,2025-03-03 05:00:00+00:00,30.2,29,5.5,17
7213,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-03 05:30:00+00:00,0.18,33.83,58.65,92.74,41.29,5.3,2025-03-03 05:00:00+00:00,30.2,29,5.5,17
7214,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-03 05:45:00+00:00,0.19,28.85,54.51,92.74,34.34,4.86,2025-03-03 05:00:00+00:00,30.2,29,5.5,17
7215,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-03 06:45:00+00:00,0.19,39.72,64.32,103.14,38.5,5.04,2025-03-03 06:00:00+00:00,32.3,24,6.0,355
7216,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-03 07:00:00+00:00,0.19,33.07,58.32,103.14,38.5,4.89,2025-03-03 07:00:00+00:00,33.9,20,8.9,333
7217,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-03 07:15:00+00:00,0.21,41.71,65.04,105.02,38.5,5.26,2025-03-03 07:00:00+00:00,33.9,20,8.9,333
7218,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-03 07:30:00+00:00,0.21,38.72,64.57,113.68,38.36,4.32,2025-03-03 07:00:00+00:00,33.9,20,8.9,333
7219,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-03 07:45:00+00:00,0.2,30.84,59.98,113.68,37.86,6.36,2025-03-03 07:00:00+00:00,33.9,20,8.9,333
7220,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-03 08:00:00+00:00,0.2,33.57,58.88,113.68,37.86,4.59,2025-03-03 08:00:00+00:00,34.8,18,12.1,328
7221,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-03 08:30:00+00:00,0.21,38.7,76.34,109.87,38.6,4.73,2025-03-03 08:00:00+00:00,34.8,18,12.1,328
7222,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-03 08:45:00+00:00,0.2,38.55,73.5,109.87,41.2,5.03,2025-03-03 08:00:00+00:00,34.8,18,12.1,328
7223,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-03 09:00:00+00:00,0.21,41.03,67.32,109.87,41.2,4.52,2025-03-03 09:00:00+00:00,35.1,17,14.9,330
7224,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-03 09:15:00+00:00,0.21,36.72,63.54,112.72,41.2,4.51,2025-03-03 09:00:00+00:00,35.1,17,14.9,330
7225,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-03 10:15:00+00:00,0.2,33.03,80.35,126.19,46.25,5.45,2025-03-03 10:00:00+00:00,34.8,17,16.7,332
7226,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-03 11:00:00+00:00,0.19,33.78,73.74,127.68,63.01,4.92,2025-03-03 11:00:00+00:00,34.1,17,17.6,331
7227,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-03 11:15:00+00:00,0.19,34.34,75.65,124.71,63.01,4.27,2025-03-03 11:00:00+00:00,34.1,17,17.6,331
7228,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-03 11:45:00+00:00,0.19,36.13,71.6,110.97,67.79,3.63,2025-03-03 11:00:00+00:00,34.1,17,17.6,331
7229,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-03 12:00:00+00:00,0.19,34.78,71.14,110.97,67.79,3.66,2025-03-03 12:00:00+00:00,32.8,18,17.8,334
7230,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-03 12:45:00+00:00,0.2,31.98,76.0,83.71,66.07,5.24,2025-03-03 12:00:00+00:00,32.8,18,17.8,334
7231,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-03 13:00:00+00:00,0.21,32.12,68.16,83.71,66.07,4.6,2025-03-03 13:00:00+00:00,30.9,22,12.0,334
7232,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-03 13:15:00+00:00,0.21,39.85,69.47,83.16,66.07,5.81,2025-03-03 13:00:00+00:00,30.9,22,12.0,334
7233,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-03 13:30:00+00:00,0.21,36.18,66.5,80.6,64.97,4.93,2025-03-03 13:00:00+00:00,30.9,22,12.0,334
7234,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-03 13:45:00+00:00,0.25,37.0,64.08,80.6,61.16,5.3,2025-03-03 13:00:00+00:00,30.9,22,12.0,334
7235,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-03 14:00:00+00:00,0.23,32.71,57.53,80.6,61.16,4.13,2025-03-03 14:00:00+00:00,29.2,24,13.9,341
7236,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-03 14:15:00+00:00,0.23,37.67,54.23,80.25,61.16,5.96,2025-03-03 14:00:00+00:00,29.2,24,13.9,341
7237,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-03 14:30:00+00:00,0.24,31.52,70.61,78.65,59.65,5.36,2025-03-03 14:00:00+00:00,29.2,24,13.9,341
7238,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-03 14:45:00+00:00,0.24,31.42,50.55,78.65,54.4,3.56,2025-03-03 14:00:00+00:00,29.2,24,13.9,341
7239,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-03 15:00:00+00:00,0.24,37.4,44.36,78.65,54.4,5.56,2025-03-03 15:00:00+00:00,27.8,29,13.6,349
7240,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-03 15:15:00+00:00,0.25,32.42,47.64,78.26,54.4,5.66,2025-03-03 15:00:00+00:00,27.8,29,13.6,349
7241,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-03 15:30:00+00:00,0.24,36.67,50.32,76.47,53.72,4.53,2025-03-03 15:00:00+00:00,27.8,29,13.6,349
7242,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-03 15:45:00+00:00,0.24,33.83,49.44,76.47,51.35,5.55,2025-03-03 15:00:00+00:00,27.8,29,13.6,349
7243,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-03 16:00:00+00:00,0.24,35.32,48.46,76.47,51.35,4.66,2025-03-03 16:00:00+00:00,26.8,33,12.8,351
7244,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-03 16:15:00+00:00,0.24,39.08,46.83,76.92,51.35,4.59,2025-03-03 16:00:00+00:00,26.8,33,12.8,351
7245,"Old MIDC, Jalna - MPCB",19.854616,75.905894,503.62722735573936,2334.468767108976,30129.2185714778,3609.24176773483,2025-03-03 16:30:00+00:00,0.24,35.13,46.83,76.92,51.35,4.43,2025-03-03 16:00:00+00:00,26.8,33,12.8,351
